ticker,company,sector,sub_industry,cik,legal_name,lei,ultimate_parent_lei,gics_sector,gics_sub_industry,hq_state,market_cap_usd,shares_outstanding,scope1_tco2e,scope1_tco2e_fy,ghg_facility_count,ghg_facility_count_fy,grid_intensity_kgco2e_per_mwh,grid_intensity_kgco2e_per_mwh_fy,cogs_usd,cogs_usd_fy,energy_cost_usd,energy_cost_usd_fy,revenue_usd,revenue_usd_fy,ebit_usd,ebit_usd_fy,ebitda_usd,ebitda_usd_fy,free_cash_flow_usd,free_cash_flow_usd_fy,capex_usd,capex_usd_fy,rnd_expense_usd,rnd_expense_usd_fy,sbti_target_validated,sbti_target_type,target_year,target_baseline_year,target_reduction_pct,target_scope_coverage,risk_hitword_density,risk_hitword_density_fy,has_climate_oversight_committee,has_third_party_assurance,assurance_level,emissions_boundary_stated,has_clawback_policy,has_psu_plan,performance_period_years,independent_director_count,board_size,lead_independent_director,buybacks_usd,buybacks_usd_fy,dividends_paid_usd,dividends_paid_usd_fy,penalty_total_usd,penalty_total_usd_fy,penalty_count,penalty_count_fy,flows_all_target_year
FFIV,"F5, Inc.",Information Technology,Communications Equipment,0001048695,"F5, Inc.",,,Information Technology,Communications Equipment,Washington,23313977344.0,57684000.0,,,,,120.2561,2023,573978000.0,2025,,,3088072000.0,2025,765949000.0,2025,858348000.0,2025,906406000.0,2025,43260000.0,2025,539815000.0,2025,0.0,near-term,2030.0,2021.0,50.0,1 and 2,,,,1.0,,,1.0,1.0,3.0,,,1.0,502085000.0,2025,,,0.0,2026,0.0,2026,False
FICO,Fair Isaac,Information Technology,Application Software,0000814547,Fair Isaac,RI6HET5SJUEY30V1PS26,,Information Technology,Application Software,Montana,21282095104.0,23764000.0,,,,,479.0692,2023,353722000.0,2025,,,1990869000.0,2025,924850000.0,2025,939802000.0,2025,769885000.0,2025,8922000.0,2025,188347000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,0.0,1414502000.0,2025,,,0.0,2026,0.0,2026,False
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,0001136893,Fidelity National Information Services,6WQI0GK1PRFVBA061U48,,Financials,Transaction & Payment Processing Services,Florida,19669022720.0,525000000.0,,,,,356.816,2023,6741000000.0,2025,,,10677000000.0,2025,1741000000.0,2025,3624000000.0,2025,2454000000.0,2025,154000000.0,2025,,,0.0,,,,,,,,,1.0,limited,,1.0,1.0,3.0,,,0.0,1425000000.0,2025,847000000.0,2025,0.0,2026,0.0,2026,False
FISV,Fiserv,Financials,Transaction & Payment Processing Services,0000798354,Fiserv,GI7UBEJLXYLGR2C7GV83,,Financials,Transaction & Payment Processing Services,Wisconsin,27428528128.0,549000000.0,,,,,524.8046,2023,,,,,21193000000.0,2025,5818000000.0,2025,8980000000.0,2025,4299000000.0,2025,1763000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,0.0,2026,0.0,2026,False
FITB,Fifth Third Bancorp,Financials,Regional Banks,0000035527,Fifth Third Bancorp,THRNG6BD57P9QWTQLG42,,Financials,Regional Banks,Ohio,49625161728.0,661197787.0,,,,,482.5511,2023,,,,,9903000000.0,2025,3211000000.0,2025,3765000000.0,2025,3930000000.0,2025,584000000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,525000000.0,2025,1163000000.0,2025,0.0,2026,0.0,2026,False
FIX,Comfort Systems USA,Industrials,Construction & Engineering,0001035983,Comfort Systems USA,5299009DT1ZA5HTU6R38,,Industrials,Construction & Engineering,Texas,59507273728.0,35177000.0,,,,,348.5027,2023,6905742000.0,2025,,,9101641000.0,2025,1314589000.0,2025,1376989000.0,2025,1031453000.0,2025,154903000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,215999000.0,2025,68833000.0,2025,0.0,2026,0.0,2026,False
FLEX,Flex Ltd.,Information Technology,Electronic Manufacturing Services,0000866374,Flex Ltd.,549300EAQH74YHD07T53,,Information Technology,Electronic Manufacturing Services,Texas,42769477632.0,365690291.0,,,,,348.5027,2023,25288000000.0,2025,,,27914000000.0,2025,1368000000.0,2025,1801413000.0,2026,1052000000.0,2025,633000000.0,2025,,,0.0,near-term,2030.0,,,,,,1.0,,,,1.0,1.0,3.0,7.0,9.0,1.0,944000000.0,2025,,,0.0,2026,0.0,2026,False
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,0001754301,Fox Corporation (Class B),,,Communication Services,Broadcasting,New York,24574570496.0,461000000.0,,,,,210.982,2023,,,,,16300000000.0,2025,3061000000.0,2025,3446000000.0,2025,2993000000.0,2025,331000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1000000000.0,2025,277000000.0,2025,0.0,2026,0.0,2026,False
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,0000034903,Federal Realty Investment Trust,549300FHEI1SLVZ0RB48,,Real Estate,Retail REITs,Maryland,9997160448.0,86266009.0,,,,,235.8781,2023,,,42703000.0,2025,1278975000.0,2025,602199000.0,2025,970041000.0,2025,,,,,,,0.0,near-term,2030.0,,,,,,,,,,1.0,0.0,3.0,,,1.0,,,,,0.0,2026,0.0,2026,False
FSLR,First Solar,Information Technology,Semiconductors,0001274494,First Solar,549300NPYMLM4NHTOF27,,Information Technology,Semiconductors,Arizona,22464409600.0,107309794.0,,,,,311.4764,2023,3099037000.0,2025,,,5219376000.0,2025,1596864000.0,2025,2126080000.0,2025,1187230000.0,2025,869875000.0,2025,233421000.0,2025,1.0,near-term,2028.0,2020.0,34.0,1 and 2,,,,,,,1.0,0.0,3.0,,,1.0,,,,,0.0,2026,3.0,2026,False
FTNT,Fortinet,Information Technology,Systems Software,0001262039,Fortinet,549300O0QJWDBAS0QX03,,Information Technology,Systems Software,California,114510700544.0,743000000.0,,,,,178.4824,2023,1328900000.0,2025,,,6799600000.0,2025,2084700000.0,2025,2236700000.0,2025,2225800000.0,2025,364800000.0,2025,815500000.0,2025,0.0,near-term,2030.0,2021.0,58.8,1 and 2,,,,,,,1.0,1.0,1.0,,,1.0,2289800000.0,2025,,,0.0,2026,0.0,2026,False
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,0001659166,Fortive,549300MU9YQJYHDQEF63,,Industrials,Industrial Machinery & Supplies & Components,Washington,16517312512.0,313400000.0,,,,,120.2561,2023,1518000000.0,2025,,,4159100000.0,2025,720200000.0,2025,1157800000.0,2025,978100000.0,2025,105100000.0,2025,259200000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1610100000.0,2025,92200000.0,2025,0.0,2026,0.0,2026,False
GD,General Dynamics,Industrials,Aerospace & Defense,0000040533,General Dynamics,9C1X8XOOTYY2FNYTVH06,,Industrials,Aerospace & Defense,Virginia,96291299328.0,270389759.0,,,,,243.5116,2023,,,,,52550000000.0,2025,5356000000.0,2025,6280000000.0,2025,3959000000.0,2025,1161000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,11.0,12.0,1.0,637000000.0,2025,1593000000.0,2025,3843.0,2026,22.0,2026,False
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,0001609711,GoDaddy,549300J8H1TB0I2CB447,,Information Technology,Internet Services & Infrastructure,Arizona,12420340736.0,134737000.0,,,,,311.4764,2023,,,,,4951100000.0,2025,1127300000.0,2025,1243900000.0,2025,1575500000.0,2025,23900000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,1601900000.0,2025,,,0.0,2026,0.0,2026,False
GE,GE Aerospace,Industrials,Aerospace & Defense,0000040545,GE Aerospace,969500YUFGVIZA9XGH49,,Industrials,Aerospace & Defense,Ohio,335817474048.0,1048766702.0,,,,,482.5511,2023,,,,,45855000000.0,2025,10000000000.0,2025,10863000000.0,2025,7264000000.0,2025,1273000000.0,2025,1580000000.0,2025,0.0,,,,,,,,,1.0,reasonable,,1.0,1.0,3.0,,,0.0,7551000000.0,2025,,,7005.0,2026,9.0,2026,False
GEHC,GE HealthCare,Health Care,Health Care Equipment,0001932393,GE HealthCare,,,Health Care,Health Care Equipment,Illinois,28876302336.0,458000000.0,,,,,213.9618,2023,,,,,20625000000.0,2025,2763000000.0,2025,,,1505000000.0,2025,482000000.0,2025,1260000000.0,2025,1.0,near-term,2030.0,2022.0,42.0,1 and 2,,,1.0,,,,1.0,1.0,3.0,,,1.0,200000000.0,2025,64000000.0,2025,0.0,2026,4.0,2026,False
GEN,Gen Digital,Information Technology,Systems Software,0000849399,Gen Digital,YF6ZV0M6AU4FY94MK914,,Information Technology,Systems Software,Arizona,18113243136.0,598000000.0,,,,,311.4764,2023,1077000000.0,2025,,,5000000000.0,2025,2120000000.0,2025,2613000000.0,2025,1523000000.0,2025,22000000.0,2025,409000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,634000000.0,2025,312000000.0,2025,0.0,2026,0.0,2026,False
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,0001996810,GE Vernova,,,Industrials,Heavy Electrical Equipment,Massachusetts,254953160704.0,269529464.0,,,,,373.0301,2023,30533000000.0,2025,,,38068000000.0,2025,1388000000.0,2025,1388000000.0,2025,3710000000.0,2025,1277000000.0,2025,1197000000.0,2025,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,3316000000.0,2025,275000000.0,2025,0.0,2026,1.0,2026,False
GILD,Gilead Sciences,Health Care,Biotechnology,0000882095,Gilead Sciences,549300WTZWR07K8MNV44,,Health Care,Biotechnology,California,178206359552.0,1241000000.0,,,,,178.4824,2023,6234000000.0,2025,,,29443000000.0,2025,10022000000.0,2025,10022000000.0,2025,9456000000.0,2025,563000000.0,2025,,,0.0,near-term,2030.0,2019.0,46.0,1 and 2,,,,,,,1.0,1.0,3.0,8.0,9.0,1.0,1922000000.0,2025,4003000000.0,2025,0.0,2026,0.0,2026,False
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,0000040704,General Mills,2TGYMUGI08PO8X8L6150,,Consumer Staples,Packaged Foods & Meats,Minnesota,19166466048.0,537700000.0,70688.6,2023,2.0,2023,339.0806,2023,12228900000.0,2025,,,18424600000.0,2025,885800000.0,2025,1441000000.0,2025,1626300000.0,2025,539900000.0,2025,256000000.0,2025,1.0,net-zero,2030.0,2020.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,500300000.0,2025,1315300000.0,2025,296527.0,2026,18.0,2026,False
GL,Globe Life,Financials,Life & Health Insurance,0000320335,Globe Life,5493001JFHKQOPP6XA71,,Financials,Life & Health Insurance,Texas,13154320384.0,92218183.0,,,,,348.5027,2023,,,,,5994318000.0,2025,1435975000.0,2025,1265012000.0,2025,1253907000.0,2025,142484000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,880983000.0,2025,86067000.0,2025,0.0,2026,0.0,2026,False
GLW,Corning Inc.,Information Technology,Electronic Components,0000024741,Corning Inc.,,,Information Technology,Electronic Components,New York,143335014400.0,871000000.0,171577.2,2023,4.0,2023,210.982,2023,10008000000.0,2025,,,15629000000.0,2025,2279000000.0,2025,2279000000.0,2025,,,,,800000000.0,2025,0.0,near-term,2028.0,2021.0,30.0,1 and 2,,,1.0,,,,1.0,1.0,3.0,,,1.0,163000000.0,2025,,,0.0,2026,0.0,2026,False
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,0001467858,General Motors,,,Consumer Discretionary,Automobile Manufacturers,Michigan,77439139840.0,904000000.0,572171.0,2023,14.0,2023,359.7763,2023,100544000000.0,2021,,,185019000000.0,2025,2909000000.0,2025,14889000000.0,2025,17564000000.0,2025,9303000000.0,2025,,,0.0,near-term,2035.0,2018.0,72.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,6012000000.0,2025,657000000.0,2025,1298631.0,2026,30.0,2026,False
GNRC,Generac,Industrials,Heavy Electrical Equipment,0001474735,Generac,529900S2H2AHJHSFFI84,,Industrials,Heavy Electrical Equipment,Wisconsin,11033600000.0,59275781.0,,,,,524.8046,2023,2597410000.0,2025,,,4209147000.0,2025,289191000.0,2025,484026000.0,2025,268128000.0,2025,169850000.0,2025,243470000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,147917000.0,2025,293000.0,2025,0.0,2026,6.0,2026,False
GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,0001652044,Alphabet Inc. (Class A),,,Communication Services,Interactive Media & Services,California,4139833098240.0,12088000000.0,15853.46924,2023,1.0,2023,178.4824,2023,162535000000.0,2025,,,402836000000.0,2025,129039000000.0,2025,129039000000.0,2025,73266000000.0,2025,91447000000.0,2025,61087000000.0,2025,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,45709000000.0,2025,10049000000.0,2025,0.0,2026,0.0,2026,False
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,0000040987,Genuine Parts Company,549300D46DQVEU651W04,,Consumer Discretionary,Distributors,Georgia,18429091840.0,137617832.0,,,,,323.7885,2023,15359443000.0,2025,,,24300141000.0,2025,52168000.0,2025,590191000.0,2025,420924000.0,2025,469838000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,0.0,2025,563842000.0,2025,5500.0,2026,5.0,2026,False
GPN,Global Payments,Financials,Transaction & Payment Processing Services,0001123360,Global Payments,549300NOMHGVQBX6S778,,Financials,Transaction & Payment Processing Services,Georgia,23363158016.0,236692592.0,,,,,323.7885,2023,2113381000.0,2025,,,7705878000.0,2025,1754624000.0,2025,2983832000.0,2025,2038823000.0,2025,617769000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1191020000.0,2025,238521000.0,2025,0.0,2026,0.0,2026,False
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,0001121788,Garmin,2549001E0HIPIJQ0W046,,Consumer Discretionary,Consumer Electronics,Switzerland,54513631232.0,192620000.0,,,,,,,2989216000.0,2025,,,7245519000.0,2025,1876076000.0,2025,,,1362913000.0,2025,270446000.0,2025,1126231000.0,2025,0.0,,,,,,,,,,,1.0,1.0,0.0,,,,1.0,,,663885000.0,2025,0.0,2026,1.0,2026,False
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,0000886982,Goldman Sachs,FOR8UP27PHTHYVLBNG30,,Financials,Investment Banking & Brokerage,New York,299667783680.0,296476742.0,15642.1,2023,1.0,2023,210.982,2023,,,,,58283000000.0,2025,21852000000.0,2025,24034000000.0,2025,-47218000000.0,2025,2064000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,5.0,11.0,13.0,1.0,12360000000.0,2025,5277000000.0,2025,0.0,2026,0.0,2026,False
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,0000277135,W. W. Grainger,,,Industrials,Industrial Machinery & Supplies & Components,Illinois,60289208320.0,48000000.0,,,,,213.9618,2023,10933000000.0,2025,,,17942000000.0,2025,2495000000.0,2025,2825000000.0,2025,1331000000.0,2025,684000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,11.0,12.0,1.0,1045000000.0,2025,467000000.0,2025,0.0,2026,0.0,2026,False
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,0000045012,Halliburton,ENYF8GB5SMQZ25S06U51,,Energy,Oil & Gas Equipment & Services,Texas,29859393536.0,835000000.0,53414.5,2023,2.0,2023,348.5027,2023,,,,,22184000000.0,2025,2260000000.0,2025,3396000000.0,2025,1672000000.0,2025,1254000000.0,2025,411000000.0,2025,0.0,,,,,,,,1.0,,,,1.0,0.0,3.0,,,1.0,1007000000.0,2025,579000000.0,2025,1250.0,2026,9.0,2026,False
HAS,Hasbro,Consumer Discretionary,Leisure Products,0000046080,Hasbro,549300NUB6D2R1ITYR45,,Consumer Discretionary,Leisure Products,Rhode Island,12911210496.0,140200000.0,,,,,380.6256,2023,1296200000.0,2025,,,5365900000.0,2025,11100000.0,2025,146600000.0,2025,829900000.0,2025,63300000.0,2025,385600000.0,2025,1.0,near-term,2030.0,2020.0,47.5,1 and 2,,,,,,,1.0,1.0,3.0,,,0.0,0.0,2024,392500000.0,2025,175000.0,2026,6.0,2026,False
HBAN,Huntington Bancshares,Financials,Regional Banks,0000049196,Huntington Bancshares,549300XTVCVV9I7B5T19,,Financials,Regional Banks,Michigan,34064195584.0,1567732506.0,,,,,359.7763,2023,,,,,1562000000.0,2025,2688000000.0,2025,3450000000.0,2025,2215000000.0,2025,267000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2023,908000000.0,2025,0.0,2026,0.0,2026,False
HCA,HCA Healthcare,Health Care,Health Care Facilities,0000860730,HCA Healthcare,529900PH4ZGUH2MNEU89,,Health Care,Health Care Facilities,Tennessee,92433154048.0,224605100.0,,,,,298.1312,2023,,,,,75600000000.0,2025,9832000000.0,2025,13355000000.0,2025,7692000000.0,2025,4944000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0.0,10067000000.0,2025,679000000.0,2025,4000.0,2026,2.0,2026,False
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,0000354950,Home Depot (The),QEKMOTMBBKA8I816DO57,,Consumer Discretionary,Home Improvement Retail,Georgia,308026671104.0,996000000.0,,,,,323.7885,2023,109818000000.0,2025,,,164683000000.0,2025,20890000000.0,2025,24404000000.0,2025,12646000000.0,2025,3679000000.0,2025,,,0.0,near-term,2030.0,2020.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2025,9152000000.0,2025,0.0,2026,0.0,2026,False
HIG,Hartford (The),Financials,Property & Casualty Insurance,0000874766,Hartford (The),,,Financials,Property & Casualty Insurance,Connecticut,36936105984.0,286500000.0,,,,,244.1532,2023,,,,,28368000000.0,2025,4760000000.0,2025,5156000000.0,2025,5753000000.0,2025,169000000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,1615000000.0,2025,592000000.0,2025,0.0,2026,0.0,2026,False
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,0001501585,Huntington Ingalls Industries,5TZLZ6WJTBVJ0QWBG121,,Industrials,Aerospace & Defense,Virginia,11021072384.0,39241527.0,49706.7,2023,1.0,2023,243.5116,2023,,,,,12484000000.0,2025,657000000.0,2025,986000000.0,2025,794000000.0,2025,402000000.0,2025,26000000.0,2025,0.0,,,,,,,,,1.0,limited,,1.0,0.0,3.0,,,0.0,162000000.0,2024,213000000.0,2025,3900.0,2026,1.0,2026,False
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001585689,Hilton Worldwide,549300HVGPK36ICB0B89,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Virginia,68912627712.0,230433192.0,,,,,243.5116,2023,,,,,12039000000.0,2025,2693000000.0,2025,2870000000.0,2025,2028000000.0,2025,101000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,,,,1.0,3182000000.0,2025,143000000.0,2025,0.0,2026,0.0,2026,False
HON,Honeywell Technologies,Industrials,Industrial Conglomerates,0000773840,Honeywell Technologies,,,Industrials,Industrial Conglomerates,North Carolina,64135979008.0,635300000.0,,,,,283.0228,2023,23613000000.0,2025,,,37442000000.0,2025,8127000000.0,2025,9515000000.0,2025,5422000000.0,2025,986000000.0,2025,1812000000.0,2025,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,3804000000.0,2025,2976000000.0,2025,0.0,2026,0.0,2026,False
HONA,Honeywell Aerospace,Industrials,Aerospace & Defense,0002089271,Honeywell Aerospace,213800ZUAQRBYL67JS90,,Industrials,Aerospace & Defense,Arizona,50160939008.0,316952725.0,,,,,311.4764,2023,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,62586.0,2026,11.0,2026,False
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,0001783879,Robinhood Markets,213800FS5AO3YWIE6F63,,Financials,Investment Banking & Brokerage,California,101209694208.0,918781846.0,,,,,178.4824,2023,,,,,4473000000.0,2025,2108000000.0,2025,2194000000.0,2025,-880000000.0,2022,28000000.0,2022,355000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,,,,1.0,653000000.0,2025,,,0.0,2026,0.0,2026,False
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",0001645590,Hewlett Packard Enterprise,549300BX44RGX6ANDV88,,Information Technology,"Technology Hardware, Storage & Peripherals",Texas,82422292480.0,1318292428.0,,,,,348.5027,2023,,,,,34296000000.0,2025,-437000000.0,2025,2300000000.0,2025,627000000.0,2025,2292000000.0,2025,2518000000.0,2025,1.0,net-zero,2030.0,2020.0,70.0,1 and 2,,,1.0,,,,1.0,0.0,2.0,11.0,12.0,1.0,202000000.0,2025,684000000.0,2025,0.0,2026,1.0,2026,False
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000047217,HP Inc.,WHKXQACZ14C5XRO8LW03,,Information Technology,"Technology Hardware, Storage & Peripherals",California,31995543552.0,921000000.0,,,,,178.4824,2023,43903000000.0,2025,,,55295000000.0,2025,3174000000.0,2025,4090000000.0,2025,2800000000.0,2025,897000000.0,2025,1602000000.0,2025,1.0,net-zero,2030.0,2019.0,50.0,"1, 2 and 3",,,,,,,1.0,0.0,3.0,11.0,12.0,0.0,850000000.0,2025,1088000000.0,2025,0.0,2026,2.0,2026,False
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,0000048465,Hormel Foods,MSD54751OJP1FS2ND863,,Consumer Staples,Packaged Foods & Meats,Minnesota,11320715264.0,550496000.0,58585.7,2023,1.0,2023,339.0806,2023,10214344000.0,2025,,,12106160000.0,2025,718603000.0,2025,982504000.0,2025,534349000.0,2025,310902000.0,2025,35200000.0,2025,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,0.0,3.0,,,0.0,0.0,2025,633192000.0,2025,11846.0,2026,3.0,2026,False
HSIC,Henry Schein,Health Care,Health Care Distributors,0001000228,Henry Schein,VGO3WGL8H45T73F4RR92,,Health Care,Health Care Distributors,New York,9847416832.0,115771149.0,,,,,210.982,2023,9079000000.0,2025,,,13184000000.0,2025,653000000.0,2025,964000000.0,2025,573000000.0,2025,139000000.0,2025,,,1.0,near-term,2030.0,2022.0,42.0,1,,,,,,,1.0,1.0,3.0,,,1.0,850000000.0,2025,,,0.0,2026,0.0,2026,False
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,0001070750,Host Hotels & Resorts,N6EL63S0K3PB1YFTDI24,,Real Estate,Hotel & Resort REITs,Maryland,15450716160.0,687800000.0,,,,,235.8781,2023,,,,,6114000000.0,2025,855000000.0,2025,1650000000.0,2025,,,,,,,0.0,near-term,2030.0,2019.0,54.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,205000000.0,2025,623000000.0,2025,0.0,2026,0.0,2026,False
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,0000047111,Hershey Company (The),21X2CX66SU2BR6QTAD08,,Consumer Staples,Packaged Foods & Meats,Pennsylvania,34824437760.0,202839656.0,,,,,292.9175,2023,7769885000.0,2025,,,11692576000.0,2025,1441528000.0,2025,1945229000.0,2025,1822745000.0,2025,454622000.0,2025,61655000.0,2025,0.0,near-term,2030.0,2018.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2025,1085296000.0,2025,0.0,2026,0.0,2026,False
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,0000048898,Hubbell Incorporated,54930088VDQ6840Y6597,,Industrials,Industrial Machinery & Supplies & Components,Connecticut,24324116480.0,53253805.0,,,,,244.1532,2023,3780500000.0,2025,,,5844600000.0,2025,1208800000.0,2025,1414900000.0,2025,874700000.0,2025,155100000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,10.0,11.0,1.0,225000000.0,2025,,,0.0,2026,0.0,2026,False
HUM,Humana,Health Care,Managed Health Care,0000049071,Humana,529900YLDW34GJAO4J06,,Health Care,Managed Health Care,Kentucky,49208905728.0,120826000.0,,,,,786.9867,2023,,,,,129664000000.0,2025,2704000000.0,2025,3402000000.0,2025,375000000.0,2025,546000000.0,2025,,,0.0,near-term,2029.0,,,,,,,,,,1.0,1.0,3.0,,,0.0,151000000.0,2025,430000000.0,2025,0.0,2026,1.0,2026,False
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,0000004281,Howmet Aerospace,549300HO5WFZUT5N2T22,,Industrials,Aerospace & Defense,Pennsylvania,91568791552.0,401620565.0,124137.6,2023,3.0,2023,292.9175,2023,,,,,8252000000.0,2025,2046000000.0,2025,2329000000.0,2025,1431000000.0,2025,453000000.0,2025,37000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,8.0,9.0,1.0,700000000.0,2025,,,127000.0,2026,5.0,2026,False
IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,0001381197,Interactive Brokers,,,Financials,Investment Banking & Brokerage,Connecticut,155677638656.0,443859546.0,,,,,244.1532,2023,,,,,2440000000.0,2025,4771000000.0,2025,4832000000.0,2025,,,,,,,0.0,,,,,,,,,,,,1.0,0.0,,,,1.0,,,134000000.0,2025,0.0,2026,0.0,2026,False
IBM,IBM,Information Technology,IT Consulting & Other Services,0000051143,IBM,,,Information Technology,IT Consulting & Other Services,New York,229211865088.0,936952129.0,289772.7,2014,1.0,2014,210.982,2023,28239000000.0,2025,,,67535000000.0,2025,10328000000.0,2025,,,12102000000.0,2025,1091000000.0,2025,8316000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,12.0,13.0,1.0,,,6255000000.0,2025,,,,,False
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,0001571949,Intercontinental Exchange,,,Financials,Financial Exchanges & Data,Georgia,88363491328.0,567000000.0,,,,,323.7885,2023,,,,,12640000000.0,2025,4929000000.0,2025,6489000000.0,2025,4289000000.0,2025,373000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,1.0,9.0,11.0,1.0,1294000000.0,2025,1105000000.0,2025,0.0,2026,0.0,2026,False
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,0000874716,Idexx Laboratories,OGMTXK0LUU1HKV2P0J84,,Health Care,Health Care Equipment,Maine,39760830464.0,79712000.0,,,,,141.4408,2023,1644123000.0,2025,,,4303702000.0,2025,1360031000.0,2025,1505214000.0,2025,1057129000.0,2025,124676000.0,2025,251207000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1216964000.0,2025,,,0.0,2026,2.0,2026,False
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,0000832101,IDEX Corporation,549300U5Y5EL6PHYLF13,,Industrials,Industrial Machinery & Supplies & Components,Illinois,16528738304.0,75300000.0,,,,,213.9618,2023,1918700000.0,2025,,,3457500000.0,2025,699300000.0,2025,851400000.0,2025,616800000.0,2025,63600000.0,2025,70000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,247800000.0,2025,212600000.0,2025,0.0,2026,0.0,2026,False
